id,neighbourhood_cleansed,latitude,longitude
48756845,Mount Pleasant,49.25875,-123.11044
48760992,Killarney,49.22866,-123.03668
48761092,Killarney,49.22836,-123.0381
48773250,Grandview-Woodland,49.27709,-123.0729
48846105,West End,49.27742,-123.13524
48846533,Fairview,49.25829,-123.13743
48846867,Mount Pleasant,49.26148,-123.08115
48883040,West End,49.27941,-123.13675
48884299,Downtown,49.28234,-123.12423
48920775,West End,49.27993,-123.13312
48940401,South Cambie,49.25099,-123.11545
48960147,Downtown Eastside,49.27903,-123.10124
48961715,Kensington-Cedar Cottage,49.24019,-123.08661
49062327,Grandview-Woodland,49.2714,-123.06195
49082089,Downtown,49.29013,-123.12886
49093947,Downtown,49.28183,-123.11988
49095894,Kitsilano,49.27459,-123.1455
49098433,Marpole,49.21298,-123.11574
49111180,Downtown,49.29073,-123.12754
49116789,Arbutus Ridge,49.254,-123.15372
49118691,Kitsilano,49.26779,-123.17905
49161559,Renfrew-Collingwood,49.25964,-123.05529
49174307,Renfrew-Collingwood,49.25635,-123.03981
49180753,Downtown Eastside,49.28316,-123.08981
49200770,Kerrisdale,49.22243,-123.14875
49213467,West End,49.28245,-123.12676
49215656,West End,49.28185,-123.12644
49218701,West End,49.28671,-123.1305
49218956,West End,49.28814,-123.1322
49227757,Mount Pleasant,49.26851,-123.10604
49234546,West End,49.28634,-123.13227
49245614,Kerrisdale,49.22246,-123.14775
49250591,Downtown Eastside,49.28126,-123.10823
49259759,Mount Pleasant,49.26254,-123.08965
49263262,Downtown,49.27661,-123.12705
49263410,Killarney,49.23203,-123.04651
49274936,Kensington-Cedar Cottage,49.24789,-123.05732
49289100,Downtown,49.2779,-123.12296
49292823,Mount Pleasant,49.26632,-123.09976
49293657,Victoria-Fraserview,49.21267,-123.06414
49322534,Downtown,49.28644,-123.1153
49347205,Downtown,49.27936,-123.10821
49367406,Marpole,49.21806,-123.14074
49385564,Downtown Eastside,49.28021,-123.10461
49405745,Kensington-Cedar Cottage,49.24176,-123.08412
49417587,Downtown,49.281143,-123.125366
49444222,Mount Pleasant,49.26453,-123.10106
49445133,West End,49.28513,-123.13315
49460681,South Cambie,49.25452,-123.1246
49463332,West End,49.28576,-123.1353
49467325,Sunset,49.23102,-123.0791
49469128,Sunset,49.23208,-123.08063
49487564,Downtown,49.28018,-123.10849
49505394,Arbutus Ridge,49.25059,-123.16999
49506913,Hastings-Sunrise,49.28696,-123.05642
49520086,Mount Pleasant,49.26324,-123.08777
49531486,Renfrew-Collingwood,49.25579,-123.04438
49532581,Riley Park,49.246181,-123.101997
49533657,Kitsilano,49.26446,-123.18129
49550641,Kitsilano,49.26356,-123.14739
49553408,Downtown,49.27713013,-123.1286392
49598472,Kitsilano,49.2633,-123.14727
49598735,Riley Park,49.243328,-123.092522
49598996,Downtown Eastside,49.28344,-123.10375
49608999,Downtown,49.28018,-123.12502
49611171,Shaughnessy,49.25103,-123.1492
49611812,Killarney,49.23176,-123.03904
49629032,Hastings-Sunrise,49.275593,-123.037743
49633437,Downtown,49.27771,-123.12084
49659579,Arbutus Ridge,49.23616,-123.16346
49671642,Riley Park,49.24824,-123.09289
49672071,Downtown,49.27702,-123.11943
49672841,West End,49.2861,-123.12557
49674992,Riley Park,49.2565,-123.11273
49676079,Downtown,49.27908,-123.10974
49711999,West End,49.2928,-123.13653
49717748,West End,49.28707123,-123.1285782
49728888,West End,49.28545,-123.138466
49732231,West End,49.29411,-123.13638
49736233,West End,49.28629,-123.13803
49736443,West End,49.28513,-123.13737
49736607,West End,49.28438,-123.13945
49738253,West End,49.29217,-123.13457
49756276,Kensington-Cedar Cottage,49.2551,-123.08143
49759027,Dunbar Southlands,49.24383,-123.18171
49781576,Downtown,49.279781,-123.106384
49832875,Kitsilano,49.26767,-123.17723
49855529,West End,49.28603,-123.12383
49857640,Killarney,49.23233,-123.04858
49888707,Victoria-Fraserview,49.21851,-123.07433
49896211,Hastings-Sunrise,49.26291,-123.04073
49909554,Victoria-Fraserview,49.22013,-123.07263
49916516,Hastings-Sunrise,49.26462,-123.04109
49923358,Kensington-Cedar Cottage,49.25973,-123.06928
49924638,Kitsilano,49.26808,-123.16623
49936362,Killarney,49.23165,-123.04719
49952404,Dunbar Southlands,49.24838,-123.17097
49952443,Downtown,49.28844,-123.12522
49965502,Downtown,49.27515,-123.11137
50003396,Oakridge,49.22746,-123.13148
50007462,Kitsilano,49.2589,-123.1645
50009867,Downtown Eastside,49.278,-123.07801
50009999,West Point Grey,49.26641,-123.20401
50010877,Downtown,49.27702,-123.11836
50011145,Downtown,49.29169,-123.13048
50017691,West End,49.28093,-123.13215
50031333,Riley Park,49.25667,-123.11081
50040052,West End,49.28316,-123.13274
50040339,West End,49.28309,-123.13142
50047176,Grandview-Woodland,49.27076,-123.06609
50057849,Downtown,49.280006,-123.108253
50057924,West End,49.28094,-123.13237
50058231,West End,49.28136,-123.13269
50058478,West End,49.28123,-123.13265
50058774,West End,49.28139,-123.13273
50078677,West End,49.28098,-123.133
50078897,West End,49.28141,-123.13078
50079145,West End,49.28108,-123.13112
50089222,Hastings-Sunrise,49.26386,-123.03491
50092099,Kitsilano,49.26289,-123.1779
50092727,Hastings-Sunrise,49.27257,-123.04712
50104275,West End,49.28391,-123.12485
50115981,Hastings-Sunrise,49.2851,-123.04854
50118804,Kitsilano,49.26685,-123.16003
50132820,Kensington-Cedar Cottage,49.24004887,-123.0591236
50135290,Kensington-Cedar Cottage,49.23885,-123.08848
50142402,West End,49.28273,-123.13137
50157717,Downtown Eastside,49.28015,-123.08391
50168383,Downtown Eastside,49.27899,-123.08008
50174927,Downtown,49.29436,-123.13416
50196325,Mount Pleasant,49.26302,-123.095
50198592,Downtown,49.28149,-123.11816
50198732,West End,49.28426,-123.12272
50200213,Downtown,49.27883,-123.10528
50212617,Marpole,49.20909,-123.12053
50229369,Downtown,49.27468,-123.12471
50232515,Downtown,49.28128,-123.1095
50284580,Downtown,49.276,-123.13207
50287231,Grandview-Woodland,49.27213,-123.07085
50290358,Downtown,49.27894592,-123.1080017
50291805,Downtown,49.279213,-123.121483
50307082,Downtown,49.29419,-123.13586
50307915,Mount Pleasant,49.25707,-123.10379
50311143,Kensington-Cedar Cottage,49.24943,-123.08702
50330531,Downtown Eastside,49.27924058,-123.0984384
50331637,Downtown,49.28759,-123.12587
50350753,Kitsilano,49.272385,-123.159279
50365628,Sunset,49.22338,-123.08978
50374686,West End,49.28589,-123.12361
50379446,Downtown,49.27923,-123.10751
50380794,Victoria-Fraserview,49.2155986,-123.0760642
50381461,Victoria-Fraserview,49.21401,-123.07609
50382460,Riley Park,49.254494,-123.099861
50402236,Downtown,49.2751,-123.12667
50415395,Marpole,49.21227,-123.123
50416700,Grandview-Woodland,49.27461,-123.07421
50419742,Downtown,49.27681,-123.11543
50424788,Marpole,49.20818,-123.1371
50448518,Marpole,49.21766,-123.11684
50461998,West Point Grey,49.26431,-123.20444
50466377,Grandview-Woodland,49.27973,-123.07267
50468520,Downtown,49.28677,-123.12261
50491885,West End,49.2877121,-123.1267242
50492114,Downtown,49.27353,-123.12783
50492915,Downtown,49.279213,-123.121483
50528364,Renfrew-Collingwood,49.24951,-123.03709
50551242,Kensington-Cedar Cottage,49.2492,-123.07849
50551809,Mount Pleasant,49.26481,-123.08488
50553610,West End,49.28694,-123.13386
50554509,Downtown,49.277122,-123.128647
50561545,Downtown Eastside,49.27995,-123.10551
50577229,Kensington-Cedar Cottage,49.24248,-123.08847
50578179,West End,49.29363,-123.13651
50582919,Kerrisdale,49.21683,-123.14906
50593231,Downtown,49.28226,-123.11707
50595217,Grandview-Woodland,49.27652,-123.07521
50600916,Arbutus Ridge,49.25753,-123.16495
50618427,Riley Park,49.23521,-123.11107
50621456,Grandview-Woodland,49.26995,-123.06807
50622288,Downtown,49.28696,-123.12298
50625095,West End,49.28093,-123.13129
50625204,West End,49.28105,-123.13072
50625789,Sunset,49.22517,-123.09917
50627847,West End,49.28108,-123.13281
50627986,West End,49.28262,-123.13277
50628100,West End,49.28129,-123.13303
50644662,West End,49.28096,-123.13159
50644782,West End,49.28264,-123.13266
50645421,West End,49.28304,-123.13166
50645426,Killarney,49.23022,-123.04868
50645581,West End,49.28269,-123.13118
50645812,West End,49.28106,-123.13144
50672219,Downtown Eastside,49.27732,-123.09895
50679059,Downtown,49.27738,-123.11554
50684448,Downtown,49.27777,-123.12609
50687667,West End,49.28343,-123.1279
50704191,West End,49.29267,-123.13626
50714079,West End,49.28459,-123.12995
50730031,Oakridge,49.229675,-123.13176
50731868,West End,49.283863,-123.135788
50760858,West End,49.28322,-123.12789
50779138,Riley Park,49.2438,-123.09316
50780994,West End,49.28341,-123.12966
50781505,West End,49.28525,-123.12764
50784469,West End,49.28268,-123.13277
50795335,West End,49.28098,-123.13247
50799718,Kensington-Cedar Cottage,49.26102,-123.06448
50807299,Downtown,49.28779,-123.12462
50823438,Downtown,49.27762,-123.10705
50825563,Kitsilano,49.27275,-123.16202
50828159,Kitsilano,49.26606,-123.14692
50833059,Downtown,49.27964,-123.108856
50834436,West End,49.29157,-123.14117
50841985,West End,49.28313,-123.13152
50842292,West End,49.28272,-123.13286
50842488,West End,49.28114,-123.13269
50852293,Kensington-Cedar Cottage,49.26122,-123.07394
50854207,West End,49.28506,-123.12849
50854989,West End,49.28841,-123.13195
50867445,Mount Pleasant,49.26298,-123.10017
50878164,Kensington-Cedar Cottage,49.26111,-123.07509
50882256,Sunset,49.21476,-123.09021
50899995,Downtown,49.27437,-123.11656
50901194,Downtown,49.27383,-123.11319
50902393,Downtown,49.27309,-123.12704
50902531,Downtown,49.28749,-123.11823
50922756,Downtown,49.28026,-123.12452
50941111,Kensington-Cedar Cottage,49.2514,-123.06187
50942659,Kensington-Cedar Cottage,49.25619,-123.07367
50958386,Downtown,49.2792,-123.10651
50958509,Downtown Eastside,49.27686,-123.10103
50965568,West End,49.28384,-123.12371
51003647,Downtown,49.2798,-123.10667
51018159,Mount Pleasant,49.2694,-123.10194
51019116,Downtown,49.28064,-123.12444
51039979,Downtown,49.27799,-123.11139
51045720,Dunbar Southlands,49.24324,-123.17941
51047816,Mount Pleasant,49.25765,-123.0813
51049050,Downtown,49.278938,-123.107407
51050125,Downtown,49.28084,-123.12641
51064400,Downtown Eastside,49.28368,-123.10224
51070267,Downtown,49.28028,-123.10621
51084220,Downtown,49.2786,-123.12437
51093264,Downtown,49.277096,-123.108803
51110418,Downtown,49.27804,-123.1211
51112344,Kerrisdale,49.21478,-123.14897
51123803,Grandview-Woodland,49.2692,-123.0762
51128701,Fairview,49.2596,-123.11891
51129032,Downtown,49.27964,-123.108856
51130737,Sunset,49.22833,-123.10478
51145875,Riley Park,49.24993,-123.1002
51146115,Downtown,49.28038,-123.12618
51152635,Downtown,49.27453995,-123.1278229
51154737,West End,49.2871,-123.13214
51173023,Hastings-Sunrise,49.275593,-123.037613
51189114,Downtown,49.28052,-123.12463
51194450,Grandview-Woodland,49.26661,-123.0567
51195391,Grandview-Woodland,49.26571,-123.05677
51195970,Sunset,49.21473,-123.09433
51196059,Mount Pleasant,49.26296,-123.10715
51197209,Downtown,49.27564,-123.12832
51197695,Kerrisdale,49.22443,-123.14888
51213577,Kensington-Cedar Cottage,49.24094,-123.06918
51216976,Downtown,49.27837,-123.10839
51217071,Downtown,49.2801,-123.10828
51219108,Downtown,49.27781,-123.11919
51219409,Downtown,49.274769,-123.115135
51238612,Renfrew-Collingwood,49.23785,-123.0318
51248997,Downtown Eastside,49.28164,-123.09936
51252620,Killarney,49.23235,-123.04779
51262196,Kerrisdale,49.22422,-123.14729
51263979,Renfrew-Collingwood,49.23984,-123.04397
51266313,Victoria-Fraserview,49.22589,-123.05035
51283048,Kitsilano,49.27086,-123.18188
51301836,Kerrisdale,49.22437,-123.14939
51305254,Mount Pleasant,49.2631,-123.0998
51320938,Riley Park,49.25369,-123.09964
51324665,Downtown,49.27997,-123.10719
51325905,Victoria-Fraserview,49.21647,-123.06073
51333015,Downtown,49.27314,-123.12782
51346182,Downtown,49.27923,-123.10773
51353091,West End,49.28842,-123.13156
51362825,Downtown,49.27928,-123.10643
51365809,Downtown,49.28052,-123.12454
51366458,Downtown,49.287464,-123.123779
51369107,Downtown,49.278324,-123.116196
51385923,Downtown Eastside,49.28217796,-123.0839361
51388674,Downtown,49.27521,-123.11407
51388855,Downtown,49.2759,-123.11432
51389016,Downtown,49.27398,-123.11435
51389437,Downtown,49.27564,-123.11385
51392426,Kitsilano,49.26419,-123.1832
51393995,Downtown,49.27786,-123.10715
51425996,West End,49.2823,-123.12447
51429827,Downtown,49.27578,-123.12991
51435213,Downtown Eastside,49.28194,-123.08367
51442318,Hastings-Sunrise,49.26998,-123.03715
51445585,West End,49.2817,-123.12652
51453194,Fairview,49.27066,-123.1412
51453218,Sunset,49.2286,-123.10228
51454911,Kensington-Cedar Cottage,49.24753,-123.0894
51456497,Grandview-Woodland,49.28065,-123.07268
51456899,West End,49.28966,-123.1333
51457997,Downtown,49.278667,-123.107681
51466611,Renfrew-Collingwood,49.23929,-123.0323
51468414,Sunset,49.22643,-123.09187
51476043,Hastings-Sunrise,49.26918,-123.03743
51476263,Hastings-Sunrise,49.26947,-123.039
51486439,Downtown,49.27926,-123.11004
51488179,Renfrew-Collingwood,49.25144,-123.05394
51488728,Shaughnessy,49.234776,-123.131737
51505351,Downtown,49.276043,-123.12249
51505411,Marpole,49.2085,-123.13856
51508961,Renfrew-Collingwood,49.23961,-123.05595
51517972,Oakridge,49.22635,-123.12193
51519104,Mount Pleasant,49.25769,-123.09847
51520124,Downtown,49.27585,-123.1229
51560463,Downtown,49.27813,-123.12249
51565160,Grandview-Woodland,49.27908,-123.07132
51578337,Downtown,49.274403,-123.130981
51580147,Kitsilano,49.26862,-123.16129
51582019,Killarney,49.22571,-123.0248
51583568,Hastings-Sunrise,49.28856,-123.05462
51604803,Kitsilano,49.26916,-123.15598
51634125,Downtown Eastside,49.28193,-123.08341
51637019,Oakridge,49.22628,-123.1219
51641491,Mount Pleasant,49.26059,-123.08626
51656840,Downtown,49.27818,-123.1205
51657992,Kensington-Cedar Cottage,49.25068,-123.07965
51659675,Downtown,49.2781,-123.10608
51671718,Kitsilano,49.27402,-123.15025
51694092,Hastings-Sunrise,49.28981,-123.04691
51694363,Downtown,49.27889,-123.12709
51712984,Downtown,49.27804,-123.12067
51728523,Downtown,49.27885,-123.10595
51729672,Strathcona,49.27557,-123.09299
51740937,Downtown,49.28832,-123.12298
51744891,Mount Pleasant,49.25902,-123.08134
51745176,Kitsilano,49.271172,-123.176331
51747629,Downtown,49.27683,-123.12173
51751196,Grandview-Woodland,49.269785,-123.0641753
51753888,Downtown,49.27925,-123.10998
51755157,Marpole,49.20967,-123.14499
51763960,Hastings-Sunrise,49.27409,-123.04906
51786963,Mount Pleasant,49.2635,-123.09994
51789169,Downtown,49.27808,-123.12087
51790549,Riley Park,49.25322,-123.09193
51801222,Downtown Eastside,49.27866,-123.09776
51802018,Killarney,49.22788,-123.03137
51804359,Downtown,49.27497,-123.1168
51806219,Downtown,49.27846,-123.10652
51819596,Arbutus Ridge,49.25602,-123.1761
51843997,Downtown,49.27583,-123.12391
51844910,Downtown,49.28059,-123.10982
51869906,Kensington-Cedar Cottage,49.23589442,-123.0760564
51871378,Downtown,49.27833,-123.10575
51871971,Downtown,49.2805,-123.10714
51881533,Strathcona,49.26745,-123.09761
51884205,Kitsilano,49.26994,-123.1839
51888235,Kensington-Cedar Cottage,49.23647,-123.08041
51888662,Kitsilano,49.26018,-123.1552
51890015,Kensington-Cedar Cottage,49.23888,-123.08173
51911331,Downtown,49.28003,-123.10926
51929808,Downtown,49.28001,-123.12241
51937252,Downtown,49.2814,-123.1179
51939685,Dunbar Southlands,49.25369,-123.18446
51970027,West End,49.28746,-123.13002
51977761,Kensington-Cedar Cottage,49.24236,-123.07909
51980073,Riley Park,49.25188,-123.096
51980737,Kitsilano,49.26598,-123.15625
51982771,Kitsilano,49.26313,-123.17929
51985429,Kitsilano,49.25902647,-123.1833477
51988204,Downtown Eastside,49.28082,-123.10864
52014961,Victoria-Fraserview,49.226768,-123.071358
52027528,Downtown,49.27365524,-123.1286296
52028010,Renfrew-Collingwood,49.23614,-123.0482
52052930,Downtown,49.279301,-123.107849
52053918,Hastings-Sunrise,49.27856,-123.0335
52055809,Downtown,49.27932,-123.10776
52078383,Victoria-Fraserview,49.226768,-123.071358
52086928,Victoria-Fraserview,49.2094,-123.0703
52090070,Hastings-Sunrise,49.277,-123.04394
52112673,West End,49.28781,-123.12937
52122417,Riley Park,49.24202,-123.09789
52164791,West End,49.28692,-123.12787
52172651,Shaughnessy,49.24278,-123.1436
52172680,Riley Park,49.24699,-123.10573
52202007,Downtown,49.27766,-123.10818
52239994,Downtown,49.27888489,-123.1220703
52246368,Strathcona,49.26967,-123.10033
52248459,Downtown,49.27794,-123.13074
52257213,Mount Pleasant,49.26669,-123.10033
52262824,Downtown Eastside,49.27618,-123.09121
52262826,Riley Park,49.25556,-123.09243
52266281,Kitsilano,49.27048,-123.15568
52268129,Riley Park,49.24715,-123.10489
52269475,Downtown,49.27418,-123.11587
52270025,West End,49.28257074,-123.12609
52290090,Kensington-Cedar Cottage,49.23855,-123.08754
52300451,Downtown,49.27195,-123.12952
52319518,Downtown,49.2781,-123.10615
52321610,Grandview-Woodland,49.27585,-123.05692
52322712,Downtown,49.27377,-123.12848
52352286,West End,49.28899,-123.12951
52383437,West End,49.27776,-123.13194
52385091,Downtown Eastside,49.282501,-123.103249
52389678,West End,49.27802,-123.13082
52406989,Downtown,49.27424,-123.13379
52410635,Mount Pleasant,49.26074,-123.09872
52421120,Mount Pleasant,49.26426,-123.11431
52422239,Downtown,49.27521,-123.12719
52439913,Downtown,49.2761,-123.13197
52444764,Kensington-Cedar Cottage,49.2466,-123.06222
52446690,Sunset,49.21347,-123.1018
52466337,Downtown,49.28772,-123.1247
52470977,Downtown,49.27627,-123.13246
52471789,Grandview-Woodland,49.2845489,-123.0619632
52474433,Kitsilano,49.2701793,-123.1548103
52474696,Riley Park,49.23443,-123.10095
52477307,Mount Pleasant,49.26264,-123.11449
52477526,Fairview,49.25881,-123.14189
52479392,Downtown,49.278687,-123.10746
52491262,Renfrew-Collingwood,49.24671,-123.05463
52496643,Riley Park,49.24984,-123.10131
52515511,Downtown,49.274403,-123.130981
52515788,Downtown,49.27837,-123.10627
52516564,Downtown,49.280945,-123.124832
52519128,Hastings-Sunrise,49.2711,-123.03672
52530955,Kitsilano,49.26869,-123.15511
52535875,Kensington-Cedar Cottage,49.26062,-123.06963
52537990,Downtown,49.27967,-123.12047
52554167,Downtown Eastside,49.28112,-123.10627
52557182,West End,49.28301,-123.13665
52563323,Downtown Eastside,49.28341,-123.10408
52572961,Hastings-Sunrise,49.29081,-123.04819
52585480,Riley Park,49.2446,-123.10432
52587702,Dunbar Southlands,49.24449,-123.18519
52594124,Kitsilano,49.26975,-123.14841
52596989,Mount Pleasant,49.27219,-123.10245
52613490,Downtown,49.274403,-123.130981
52620322,Riley Park,49.25254,-123.11116
52638952,Mount Pleasant,49.26742,-123.09996
52640140,Downtown,49.27964,-123.108856
52641610,Downtown,49.2755,-123.12565
52666432,Marpole,49.210186,-123.141876
52669221,Downtown,49.27873,-123.12615
52671247,Downtown,49.27881,-123.10989
52672845,Downtown,49.28035,-123.12513
52691605,Downtown,49.28514,-123.11297
52704078,Kitsilano,49.272354,-123.156494
52706178,Kitsilano,49.26004,-123.183
52708672,Hastings-Sunrise,49.27056,-123.04463
52721235,Downtown,49.27994,-123.12292
52722088,Mount Pleasant,49.27074,-123.10981
52740677,Hastings-Sunrise,49.28224,-123.02616
52741834,Renfrew-Collingwood,49.24223,-123.04169
52751384,Downtown,49.27389,-123.12902
52760617,Kitsilano,49.26875,-123.17022
52760713,West End,49.28877,-123.13182
52762458,Hastings-Sunrise,49.26749,-123.04195
52772627,West End,49.28634,-123.133
52774096,Renfrew-Collingwood,49.23838,-123.04319
52780922,Kensington-Cedar Cottage,49.2607,-123.0629
52781880,Downtown,49.278488,-123.129669
52795536,Strathcona,49.26934,-123.09995
52797890,West End,49.28657,-123.13222
52799181,Downtown,49.27485,-123.12004
52805065,Kitsilano,49.27111,-123.16437
52812461,Downtown Eastside,49.28264,-123.10055
52820683,Downtown,49.28023,-123.12441
52823029,Kitsilano,49.271198,-123.176323
52825942,Mount Pleasant,49.26769,-123.10049
52826298,Downtown,49.278667,-123.12056
52843026,Kitsilano,49.27164,-123.15202
52843541,Riley Park,49.25074,-123.10011
52855864,Renfrew-Collingwood,49.26181,-123.03733
52862090,Hastings-Sunrise,49.27272,-123.03632
52866865,Hastings-Sunrise,49.26709,-123.04671
52880917,Mount Pleasant,49.26859,-123.11007
52899123,Downtown,49.27459,-123.12567
52906769,Hastings-Sunrise,49.27288,-123.03578
52907497,Kitsilano,49.26189,-123.1795
52922381,Fairview,49.26872,-123.14232
52924224,Hastings-Sunrise,49.26905,-123.03937
52927077,Renfrew-Collingwood,49.24725,-123.02393
52937087,Kitsilano,49.26671,-123.14729
52940209,Downtown,49.28126,-123.10915
52942172,West End,49.28281,-123.13619
52956334,Strathcona,49.2699,-123.10042
52972435,Downtown,49.27429,-123.11537
52990385,West Point Grey,49.26732,-123.20746
52994683,West End,49.28607,-123.13631
53009047,Downtown,49.27476,-123.11566
53014547,West End,49.28631,-123.12676
53016999,Downtown,49.278667,-123.12056
53026140,Grandview-Woodland,49.26935,-123.06394
53029237,Mount Pleasant,49.2678,-123.10022
53031169,Mount Pleasant,49.27051,-123.11157
53031952,Downtown,49.27491,-123.11612
53042652,Kensington-Cedar Cottage,49.245087,-123.061363
53045938,Downtown,49.28093,-123.10893
53046207,West End,49.28732,-123.1257
53052416,Grandview-Woodland,49.262623,-123.073257
53053077,Mount Pleasant,49.27105,-123.10117
53062333,Fairview,49.26663,-123.13379
53063505,Kitsilano,49.27372,-123.14707
53063850,Downtown Eastside,49.27699,-123.09089
53066164,Downtown Eastside,49.283146,-123.103371
53067446,Downtown,49.28014,-123.12102
53082021,Downtown,49.27509,-123.11849
53094754,Kitsilano,49.27151,-123.16727
53106702,Victoria-Fraserview,49.22012,-123.05567
53107198,Mount Pleasant,49.26848,-123.09997
53112643,Fairview,49.26244,-123.14222
53114604,Dunbar Southlands,49.25560594,-123.1849104
53130366,Sunset,49.22899,-123.10397
53141549,Downtown,49.28075,-123.12408
53149435,Mount Pleasant,49.26854,-123.10974
53149977,Mount Pleasant,49.27049,-123.1112
53151153,Downtown,49.278992,-123.108124
53155317,Mount Pleasant,49.26802,-123.10011
53156613,Downtown,49.27834,-123.12816
53158563,West End,49.28761,-123.13217
53159167,Mount Pleasant,49.27203,-123.11067
53172196,West End,49.29231,-123.13646
53172876,West End,49.28555679,-123.123848
53174283,Oakridge,49.21975,-123.10647
53174480,Kensington-Cedar Cottage,49.23862,-123.05881
53188087,Grandview-Woodland,49.26628,-123.06967
53188469,Downtown,49.27883911,-123.107399
53192345,Mount Pleasant,49.268883,-123.101006
53195437,Fairview,49.2679,-123.14029
53199179,West End,49.28953,-123.12976
53199386,West End,49.28452,-123.12477
53204972,Riley Park,49.25384,-123.11282
53221393,Downtown,49.27345,-123.11446
53221676,Grandview-Woodland,49.26567,-123.06469
53223007,Downtown,49.27353,-123.10005
53230371,Riley Park,49.24618,-123.10439
53236759,Downtown,49.27784,-123.12782
53239738,Mount Pleasant,49.26959,-123.102
53240006,Downtown Eastside,49.27993,-123.10522
53243648,Downtown,49.27807,-123.12876
53253520,Downtown,49.278992,-123.108124
53258150,West End,49.28579,-123.12372
53281286,Kitsilano,49.270973,-123.148743
53282868,Downtown,49.27959,-123.12037
53296529,Grandview-Woodland,49.27174,-123.07181
53312417,Strathcona,49.26946,-123.10007
53312843,Mount Pleasant,49.26969,-123.10193
53313024,Strathcona,49.27004,-123.10029
53313118,Mount Pleasant,49.26779,-123.10126
53330434,Downtown,49.27492,-123.1255
53330760,Downtown,49.27601,-123.116
53338639,Mount Pleasant,49.26175,-123.08412
53339583,Arbutus Ridge,49.23674,-123.16653
53343134,Sunset,49.23169,-123.0771
53344603,Downtown Eastside,49.2772,-123.07871
53347228,Hastings-Sunrise,49.26434,-123.03881
53348746,Mount Pleasant,49.26554,-123.09734
53367783,Downtown,49.27388,-123.11406
53382359,Hastings-Sunrise,49.278065,-123.047577
53383620,Mount Pleasant,49.2708,-123.10372
53383998,Downtown Eastside,49.28212,-123.08309
53385748,Downtown,49.2885,-123.1227
53388647,Downtown,49.2786,-123.10713
53395597,Renfrew-Collingwood,49.25218,-123.04947
53400329,Downtown,49.27649,-123.12624
53403902,Downtown Eastside,49.28324081,-123.1064337
53418671,Renfrew-Collingwood,49.23411,-123.05429
53421362,Downtown,49.27717,-123.12793
53422201,Grandview-Woodland,49.27976,-123.06274
53437636,Kensington-Cedar Cottage,49.24306,-123.06606
53446776,Mount Pleasant,49.26675,-123.09764
53447685,Downtown,49.2758,-123.11657
53475337,Renfrew-Collingwood,49.25357,-123.04138
53479392,Kitsilano,49.26672,-123.17683
53483895,Renfrew-Collingwood,49.24927,-123.05462
53500874,Kensington-Cedar Cottage,49.24436,-123.08632
53513101,Fairview,49.26473,-123.13159
53514361,Kensington-Cedar Cottage,49.26039,-123.07146
53516932,Downtown,49.27784,-123.12386
53519115,Downtown,49.27577,-123.11461
53521306,Downtown,49.27894,-123.10852
53523917,Downtown,49.27761,-123.12805
53527643,Oakridge,49.22474,-123.12065
53528307,Downtown,49.27806,-123.12268
53531830,Riley Park,49.23982239,-123.0981674
53546495,Downtown,49.27801,-123.13062
53572143,Kensington-Cedar Cottage,49.24541,-123.0627
53576801,Downtown Eastside,49.27926,-123.10456
53577146,West End,49.28283,-123.12451
53580140,Renfrew-Collingwood,49.23531,-123.04212
53589380,Marpole,49.21329,-123.13759
53595567,Riley Park,49.25038,-123.0999
53596215,Renfrew-Collingwood,49.23287,-123.03256
53597154,Oakridge,49.22534,-123.12228
53612566,Mount Pleasant,49.26945,-123.10197
53613052,Kitsilano,49.26347,-123.15016
53615990,Sunset,49.21237,-123.09132
53623847,Mount Pleasant,49.26072,-123.08679
53625783,West End,49.27867,-123.13049
53627965,Downtown,49.2796402,-123.1088562
53628096,Renfrew-Collingwood,49.2502,-123.04452
53633071,Strathcona,49.26965,-123.10027
53638287,Oakridge,49.22451,-123.12202
53644738,Renfrew-Collingwood,49.23582,-123.04613
53650580,Grandview-Woodland,49.27182,-123.06724
53664325,Downtown,49.28118,-123.11904
53664543,West Point Grey,49.26354551,-123.2004292
53675968,Downtown,49.27858,-123.1088
53686125,West End,49.28,-123.13526
53720026,Downtown,49.276817,-123.127129
53726311,West End,49.27968,-123.13862
53730855,Downtown Eastside,49.28162,-123.10409
53740950,Fairview,49.26236,-123.14082
53741351,Shaughnessy,49.2567,-123.1404
53756807,Killarney,49.2325,-123.03907
53766103,Downtown,49.27831,-123.12079
53772182,Kitsilano,49.26703,-123.16064
53772718,Kitsilano,49.26944,-123.17919
53788662,Riley Park,49.246761,-123.113998
53802240,Kerrisdale,49.22336,-123.15089
53812295,Mount Pleasant,49.26575,-123.09905
53813671,West End,49.27903,-123.13372
53817474,Killarney,49.22959,-123.02697
53833651,Marpole,49.2147,-123.14397
53835714,West End,49.28999,-123.13831
53837470,Kitsilano,49.27222,-123.15986
53862186,Downtown,49.28859,-123.12614
53864196,Downtown,49.27872,-123.1054
53868586,Downtown,49.27991,-123.10842
53868643,Kensington-Cedar Cottage,49.23602,-123.08234
53878386,Arbutus Ridge,49.23982,-123.16016
53878626,Downtown,49.279339,-123.106544
53892038,Downtown,49.28144,-123.11706
53896305,Downtown,49.28038,-123.1219
53897185,Downtown,49.27958,-123.1081
53905540,West End,49.28657,-123.12507
